dataset,fold,case,label_1_hd95,label_1_esd_mm,label_1_density_hu,label_2_hd95,label_2_esd_mm,label_2_density_hu,label_3_hd95,label_3_esd_mm,label_3_density_hu,label_4_hd95,label_4_esd_mm,label_4_density_hu
KidneyAbnormalities,fold_0,multi_063.nii.gz,1.3479223016368562,95.11383752947049,102.8587936871523,1.3814656223102333,13.888312029074442,42.512305699481864,0.0,0.0,,6.714497200554186,24.331073813912475,102.1907973982173
KidneyAbnormalities,fold_0,multi_070.nii.gz,1.303728127812697,104.24637063548025,70.74403521063196,2.765625,25.466788631388656,16.541568396226417,0.0,0.0,,3.97477397156115,21.247653624930763,48.72081218274111
KidneyAbnormalities,fold_0,multi_077.nii.gz,4.900419816697628,83.34397328343579,163.72192959264606,148.20037098556472,21.184523388006426,50.35739938080496,0.0,0.0,,6.180043052350546,74.2002868672361,87.51500523086412
KidneyAbnormalities,fold_0,multi_078.nii.gz,1.0661844435078411,100.57711624059,190.63359590637847,29.34621582412653,24.498435921715142,37.51303063861204,0.0,0.0,,3.0,16.534164797804536,92.24687800192123
KidneyAbnormalities,fold_0,multi_080.nii.gz,4.407879034525314,80.13878813682182,178.02020011018985,0.60546875,19.353403161917974,21.0569855604385,0.0,0.0,,1.4432470461195521,53.16354840060735,216.633958255189
KidneyAbnormalities,fold_0,multi_082.nii.gz,2.586692676741141,89.8297795054718,155.25609111400288,36.514734639420986,10.749883805931061,56.50847457627118,0.0,0.0,,2.5,78.07194710225846,129.51029826245858
KidneyAbnormalities,fold_0,multi_084.nii.gz,74.41540558171154,85.54016835068016,137.02740351584515,127.66181890712423,17.006052175074498,31.751832460732984,0.0,0.0,,95.32820695374284,102.37091677207493,116.88333589354635
KidneyAbnormalities,fold_0,multi_094.nii.gz,4.832907471585427,86.52098362161192,94.33331745767151,125.90904596993832,28.85085479471976,9.65146649539713,0.0,0.0,,12.172264396501173,83.80214843510046,77.35443601928856
KidneyAbnormalities,fold_0,multi_095.nii.gz,3.0140155193331784,97.4431003488188,99.37350221341376,3.0,30.579475453353474,9.959255110613274,0.0,0.0,,9.909210051646713,34.3974206248137,97.93890801770782
KidneyAbnormalities,fold_0,multi_097.nii.gz,3.0,83.34836744571561,78.21506091283459,,0.0,,0.0,0.0,,122.5145433816258,102.7035158521149,53.642133017443975
KidneyAbnormalities,fold_0,multi_111.nii.gz,1.0,93.1388038414266,137.32794823990395,154.57028700325534,32.50916296806474,23.88504946356416,0.0,0.0,,1.6343257043234987,12.766648985126695,91.79447852760737
KidneyAbnormalities,fold_0,multi_112.nii.gz,12.795360582703648,74.85165113553758,108.31653844068369,13.949627885832738,13.819937977902216,58.2702616464582,0.0,0.0,,132.6109350457923,68.47984852389662,105.85665955069734
KidneyAbnormalities,fold_0,multi_113.nii.gz,1.0,78.69546546374062,178.03365621568867,78.40837416134823,23.312698479915174,39.59615204129517,0.0,0.0,,11.259181366292244,18.786634394803016,59.595588235294116
KidneyAbnormalities,fold_0,multi_117.nii.gz,2.7621358640099514,108.0361065885963,79.49866932440679,2.1836601342771385,35.94924605482724,3.941977849652063,0.0,0.0,,13.322379604539702,53.53314459154563,66.64706755312834
KidneyAbnormalities,fold_0,stone_013.nii.gz,1.51171875,78.11433115348733,16.05253518990674,0.0,0.0,,1.4607613401232347,16.68739417499903,305.183445846786,0.0,0.0,
KidneyAbnormalities,fold_0,stone_014.nii.gz,1.25,78.45968974663673,26.539881117925173,,53.85087065132781,1.8865594611537957,1.25,23.45424308593104,845.5768484206811,0.0,0.0,
KidneyAbnormalities,fold_0,stone_041.nii.gz,1.2499998807907104,83.35247102605788,26.717595737833875,0.0,0.0,,49.45830144807352,6.433066017378838,74.94444444444444,0.0,0.0,
KidneyAbnormalities,fold_0,stone_045.nii.gz,1.25,76.36466022426966,142.4515324293574,,9.987055218800021,46.935158501440924,,0.0,,0.0,0.0,
KidneyAbnormalities,fold_0,stone_047.nii.gz,1.48828125,71.76767671275375,111.14593906087904,,13.876036724754417,14.010252147409254,15.980997434877365,14.654359729487856,742.2921665490472,0.0,0.0,
KidneyAbnormalities,fold_0,stone_051.nii.gz,1.3671875,91.90007087651412,23.150658704943652,0.0,0.0,,220.7353239264782,12.14152961731399,375.4682124158564,0.0,0.0,
KidneyAbnormalities,fold_0,stone_053.nii.gz,1.25,71.70505400856283,22.746960339245497,0.0,0.0,,0.82421875,5.890095078417397,283.22222222222223,0.0,0.0,
KidneyAbnormalities,fold_0,stone_055.nii.gz,1.0496123026733577,85.90181244529481,28.36411333069169,0.0,0.0,,16.906984245057586,5.984698480865302,178.95092024539878,0.0,0.0,
KidneyAbnormalities,fold_0,stone_057.nii.gz,1.14076211183611,69.98319874572749,28.90905176906727,,7.363227483163307,9.750972762645915,50.35847471570494,4.025689489009239,146.23809523809524,0.0,0.0,
KidneyAbnormalities,fold_0,stone_059.nii.gz,1.1103786173320005,87.08971266471393,22.167074026625077,0.0,0.0,,1.2499998807907104,5.400107893502072,156.5981308411215,0.0,0.0,
KidneyAbnormalities,fold_0,stone_062.nii.gz,1.25,82.95779461866246,28.41786571068065,,9.298008089981044,10.23076923076923,1.25,17.989354373218724,562.6741901221455,0.0,0.0,
KidneyAbnormalities,fold_0,stone_063.nii.gz,1.0496123026733577,84.20262531799227,34.249305587678776,0.0,0.0,,0.7421879768371582,4.382343321011869,154.890625,0.0,0.0,
KidneyAbnormalities,fold_0,stone_072.nii.gz,1.375,80.94771489572582,25.18581963307124,0.0,0.0,,3.119394930586891,5.17245010532463,171.4840182648402,0.0,0.0,
KidneyAbnormalities,fold_0,stone_074.nii.gz,1.4699340673828722,88.87732428895566,21.925211401976,,6.629244397890089,-0.7941176470588235,1.250000238418579,10.158260079737758,405.5858310626703,0.0,0.0,
KidneyAbnormalities,fold_0,tumor_013.nii.gz,1.40625,82.14248105030666,163.1663879890664,0.0,0.0,,0.0,0.0,,2.109375,27.770021668238368,156.9745822494599
KidneyAbnormalities,fold_0,tumor_020.nii.gz,2.642314663742107,94.42597641937716,120.78094101319451,0.0,0.0,,0.0,0.0,,7.035516066805057,49.74779454322322,119.65309296490969
KidneyAbnormalities,fold_0,tumor_032.nii.gz,1.453125,80.28923129425954,125.91425755264792,,8.130018144371645,55.590994371482175,0.0,0.0,,3.982789206483473,21.848013180053318,50.79611368909513
KidneyAbnormalities,fold_0,tumor_037.nii.gz,7.763174364955558,79.96174356058499,205.18382376189624,,22.339474335686777,49.11321894635089,0.0,0.0,,5.421452838391777,64.66127322730046,86.86623416743899
KidneyAbnormalities,fold_1,cyst_009.nii.gz,1.1269514325160601,77.97595875872736,123.27406673168237,6.3100550479594695,13.637326718168344,20.407053197848178,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_1,cyst_014.nii.gz,1.085519225968517,73.62981762144004,113.37973537236385,1.25,8.839193521118927,22.281059063136457,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_1,cyst_015.nii.gz,1.25,86.20017514998776,96.63805366425531,2.6064092941626527,21.601268325101984,14.545776347546258,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_1,cyst_017.nii.gz,1.0496123026733577,70.94724565675982,28.71273120956249,68.3798395235769,11.184767205588551,15.253759398496241,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_1,cyst_019.nii.gz,0.983891551874373,78.34545072432097,90.79509758839836,21.881156824068718,17.717197663909364,15.865318317628132,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_1,cyst_027.nii.gz,1.40625,73.21400464225385,20.43626526641224,2.8125,47.70195335282588,3.256592038448574,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_1,cyst_031.nii.gz,1.6992180347442627,80.39856880712951,28.397055458841084,19.607139426269757,44.44585534480013,3.452875368007851,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_1,cyst_039.nii.gz,1.0496123026733577,90.9286405698227,101.06030684300839,92.71532252315441,12.616127974162808,30.076620825147348,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_1,cyst_042.nii.gz,1.0496123026733577,83.9584496337107,93.87446755087848,125.47112301188915,12.964444398816582,18.23415811707906,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_1,cyst_044.nii.gz,0.9702927357048666,84.11406009714484,138.90277648878578,0.9702927357048666,33.63160073371051,16.907491271130777,0.0,0.0,,0.0,0.0,
KidneyAbnormalities,fold_1,cyst_049.nii.gz,1.4537341548445624,82.32193683591338,90.35313363316645,0.7421879768371582,10.852634119245346,23.80658436213992,,18.546280826375686,456.49412492269636,0.0,0.0,
KidneyAbnormalities,fold_1,multi_016.nii.gz,1.3810679320049757,108.51825265380491,52.403029810668905,73.8428529681651,12.912380451346323,0.5304568527918782,0.0,0.0,,3.0,28.798365667971556,40.67490276824525
KidneyAbnormalities,fold_1,multi_018.nii.gz,1.6299597537448969,100.45798745086512,99.7053261058698,2.811897721971431,41.48887078048988,29.595358883473637,0.0,0.0,,3.504831521505795,29.123874753805975,57.19655437427949
KidneyAbnormalities,fold_1,multi_020.nii.gz,1.0,82.71931588978494,180.30766145022682,54.68971326436514,2.1813504722489956,51.125,0.0,0.0,,3.5820908869081354,17.052668391606847,155.4942438513867
KidneyAbnormalities,fold_1,multi_025.nii.gz,2.0661847116594663,102.38325487757199,147.44312694744826,1.2860108290908994,14.90545436531081,40.69607843137255,0.0,0.0,,24.200674328196996,129.19295557724354,27.773177040957258
KidneyAbnormalities,fold_1,multi_039.nii.gz,1.1656213346121995,96.78261215109714,172.87967638151832,36.883096287198214,8.187328985472115,38.72813238770686,0.0,0.0,,2.47265625,21.92293129026137,116.93449082625293
KidneyAbnormalities,fold_1,multi_053.nii.gz,1.8242180347442627,112.25485465327704,101.9152642323796,57.85195564747546,44.45497472264602,31.027716236379256,0.0,0.0,,,0.0,
KidneyAbnormalities,fold_1,multi_056.nii.gz,1.40625,76.98963199650272,80.95367151857484,40.78471262860294,31.526436134524932,15.95837884666089,0.0,0.0,,4.89389367605182,23.794218544514045,38.09111617312073
KidneyAbnormalities,fold_1,multi_060.nii.gz,1.1855002178833889,68.88128793971381,135.69742378438823,1.345667690480501,10.163706495562693,58.857669616519175,0.0,0.0,,1.1855002178833889,17.136195081968143,106.66179412217264
KidneyAbnormalities,fold_1,multi_065.nii.gz,1.7731320290330363,91.92604753348905,90.49795469723954,2.8590894879655853,20.811690610510393,27.915667466027177,0.0,0.0,,6.069657913460289,42.23474339386644,78.82994596145569
KidneyAbnormalities,fold_1,multi_090.nii.gz,2.7605001952771167,102.10235145259547,106.07896580231098,143.4776989726646,16.75705364276138,33.10635260528194,0.0,0.0,,80.5903727133486,56.09520198573635,47.03251769541061
KidneyAbnormalities,fold_1,multi_098.nii.gz,2.73046875,83.85687271803289,86.95145954067397,173.8504845854665,12.664832128394762,35.13084112149533,0.0,0.0,,30.693443328810574,5.479684357094942,63.5
KidneyAbnormalities,fold_1,multi_101.nii.gz,1.0,93.42327599751931,140.27686317783397,33.4558001774043,12.798495773040809,50.933101650738486,0.0,0.0,,1.397739001532922,19.44393709272048,57.383795837462834
KidneyAbnormalities,fold_1,multi_102.nii.gz,1.953125,105.43678275995431,54.24100506707791,54.52138802194878,9.4113021495196,16.793478260869566,,12.99148799068647,629.00826446281,64.99819694987458,18.702493252260897,37.12673130193906
KidneyAbnormalities,fold_1,multi_109.nii.gz,4.668816933924482,98.6824954492314,114.69563952917133,2.5351532405606174,16.994207269476245,46.70604078491728,0.0,0.0,,7.519278607768833,74.56155253623007,65.72754399631903
KidneyAbnormalities,fold_1,multi_110.nii.gz,57.1270985290916,86.88378945768031,145.86575914602724,11.415704691285283,51.7896475524181,14.61481883306476,0.0,0.0,,81.67828081593879,105.47631892504585,85.769800566034
KidneyAbnormalities,fold_1,multi_115.nii.gz,1.4577379737113252,93.04471519838658,96.12961950360759,2.462214450449026,12.351446772732348,18.601482326111746,0.0,0.0,,144.50829883264092,11.240486798044037,59.341906202723145
KidneyAbnormalities,fold_1,stone_005.nii.gz,1.5722352966795397,85.03865856419009,23.888256608872222,0.0,0.0,,1.25,9.107212736269801,207.5515625,0.0,0.0,
KidneyAbnormalities,fold_1,stone_006.nii.gz,1.2125776443003686,85.95777459778404,23.029209223150726,0.0,0.0,,0.857421875,8.189956887160166,427.24281150159743,0.0,0.0,
KidneyAbnormalities,fold_1,stone_010.nii.gz,0.9140625,79.91027374973967,20.88461688804109,,7.633481885127225,1.0717488789237668,0.9140625,10.394186937182313,292.79928952042627,,25.066292597079517,-2.337386018237082
KidneyAbnormalities,fold_1,stone_012.nii.gz,1.4609375,82.65406977099344,22.559066504241112,,21.739903033019996,0.2132407636994793,1.4477858953174574,24.34500288086373,406.7337335569877,0.0,0.0,
KidneyAbnormalities,fold_1,stone_017.nii.gz,1.59375,77.70658655851055,24.90114210942927,0.0,0.0,,0.796875,6.945358848903686,395.5022624434389,0.0,0.0,
KidneyAbnormalities,fold_1,stone_021.nii.gz,0.8222659826278687,85.98892321202095,110.43325167235754,,5.276255406420086,19.186813186813186,,0.0,,0.0,0.0,
KidneyAbnormalities,fold_1,stone_023.nii.gz,2.3731413590573385,77.67998718714612,112.07528535039607,,3.348445182553942,54.901408450704224,114.97081220329763,10.715749147359377,400.7395788568973,0.0,0.0,
KidneyAbnormalities,fold_1,stone_025.nii.gz,1.1186655306862123,98.99895420064101,147.44999430371368,0.0,0.0,,0.7910159826278687,2.9958367064540874,229.05555555555554,0.0,0.0,
KidneyAbnormalities,fold_1,stone_033.nii.gz,1.48828125,75.46003809413885,22.78041552740348,0.0,0.0,,1.0523737641877915,15.178881700230205,512.5734546994073,0.0,0.0,
KidneyAbnormalities,fold_1,stone_035.nii.gz,1.074470851099871,91.45889755870724,22.10033756885576,0.0,0.0,,1.25,3.8986391740503104,94.5813953488372,0.0,0.0,
KidneyAbnormalities,fold_1,stone_039.nii.gz,1.4962023079072477,74.81011090904832,117.94382096111957,,62.39845893277238,6.9250051489200555,,0.0,,0.0,0.0,
KidneyAbnormalities,fold_1,stone_043.nii.gz,4.847337017856258,66.09623501824545,130.77317897138343,,17.772692642968902,25.13314527503526,,0.0,,,44.4673653877339,124.04129745695555
